7.000000e+01	2.413625e+00	1.882537e+00	0.000000e+00	3.536667e+00
7.100000e+01	2.391249e+00	1.806059e+00	0.000000e+00	3.455018e+00
7.200000e+01	2.369794e+00	1.735200e+00	0.000000e+00	3.394962e+00
7.300000e+01	2.357063e+00	1.675200e+00	0.000000e+00	3.346284e+00
7.400000e+01	2.350978e+00	1.623876e+00	0.000000e+00	3.288886e+00
7.500000e+01	2.337205e+00	1.571055e+00	0.000000e+00	3.216499e+00
7.600000e+01	2.308304e+00	1.512129e+00	0.000000e+00	3.140410e+00
7.700000e+01	2.274175e+00	1.453992e+00	0.000000e+00	3.071664e+00
7.800000e+01	2.246926e+00	1.404234e+00	0.000000e+00	3.008743e+00
7.900000e+01	2.224056e+00	1.360844e+00	0.000000e+00	2.945364e+00
8.000000e+01	2.196327e+00	1.317948e+00	0.000000e+00	2.881816e+00
8.100000e+01	2.165136e+00	1.276371e+00	0.000000e+00	2.822810e+00
8.200000e+01	2.140029e+00	1.241586e+00	0.000000e+00	2.769547e+00
8.300000e+01	2.122213e+00	1.213964e+00	0.000000e+00	2.719659e+00
8.400000e+01	2.102793e+00	1.188183e+00	0.000000e+00	2.671556e+00
8.500000e+01	2.077120e+00	1.161557e+00	0.000000e+00	2.623786e+00
8.600000e+01	2.048990e+00	1.136160e+00	0.000000e+00	2.573340e+00
8.700000e+01	2.018870e+00	1.112142e+00	0.000000e+00	2.519918e+00
8.800000e+01	1.979657e+00	1.085478e+00	0.000000e+00	2.469510e+00
8.900000e+01	1.929918e+00	1.055282e+00	0.000000e+00	2.427959e+00
9.000000e+01	1.882084e+00	1.028187e+00	0.000000e+00	2.391925e+00
9.100000e+01	1.848482e+00	1.010736e+00	0.000000e+00	2.351895e+00
9.200000e+01	1.824512e+00	1.000275e+00	0.000000e+00	2.304106e+00
9.300000e+01	1.796106e+00	9.889791e-01	0.000000e+00	2.254877e+00
9.400000e+01	1.759763e+00	9.747420e-01	0.000000e+00	2.212630e+00
9.500000e+01	1.724653e+00	9.624499e-01	0.000000e+00	2.179149e+00
9.600000e+01	1.696378e+00	9.551219e-01	0.000000e+00	2.149823e+00
9.700000e+01	1.669013e+00	9.493587e-01	0.000000e+00	2.119574e+00
9.800000e+01	1.635780e+00	9.411460e-01	0.000000e+00	2.087023e+00
9.900000e+01	1.598305e+00	9.311760e-01	0.000000e+00	2.054592e+00
1.000000e+02	1.561046e+00	9.218386e-01	0.000000e+00	2.025202e+00
1.010000e+02	1.523929e+00	9.129487e-01	0.000000e+00	1.998149e+00
1.020000e+02	1.486598e+00	9.041476e-01	0.000000e+00	1.969401e+00
1.030000e+02	1.454309e+00	8.985363e-01	0.000000e+00	1.937374e+00
1.040000e+02	1.431640e+00	8.990009e-01	0.000000e+00	1.906343e+00
